AADFYear,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2004","20848","Scotland","Glasgow City","A89","PU","266400","663940","B765 Killin St","A8","3.6","2.23","10","14","9244","465","997","254","32","14","22","21","17","360","11080"
"2004","20900","Scotland","Glasgow City","A728","PU","259000","664000","A730","A8/A74","0.8","0.49","71","55","8961","115","1373","152","21","19","10","19","36","257","10761"
"2004","20902","Scotland","Glasgow City","A761","PU","255000","664140","A739","A8","2.7","1.67","161","159","11749","915","1420","216","27","21","24","24","66","378","14621"
"2004","20916","Scotland","Glasgow City","A803","PU","260160","666040","A8","A804","0.6","0.37","29","138","24718","1099","3774","1125","76","58","72","141","136","1608","31337"
"2004","20922","Scotland","Glasgow City","A814","PU","257600","665340","A814 Finnieston St","M8/A804","0.7","0.43","25","229","43132","377","5445","793","245","302","112","107","273","1832","51015"
"2004","20923","Scotland","Glasgow City","A814","PU","259000","664800","A77","A8","0.5","0.31","128","137","20037","89","3274","332","69","49","7","18","39","514","24051"
"2004","21027","Scotland","Glasgow City","A736","PU","252100","662400","B762 Barrhead Road","A761","2.7","1.67","17","23","8660","318","1391","303","34","143","16","15","54","565","10957"
"2004","30811","Scotland","Glasgow City","M8","TM","263700","666500","12","11","2","1.24","0","266","87068","1386","13676","3669","610","590","530","1806","1199","8404","110800"
"2004","30812","Scotland","Glasgow City","M8","TM","259000","666400","17","16","1.1","0.68","0","493","104045","456","12889","4270","551","803","583","2151","1310","9668","127551"
"2004","30813","Scotland","Glasgow City","M8","TM","257000","664200","22","20","1.4","0.86","0","378","98856","1527","12282","3833","427","611","824","1861","1434","8990","122033"
"2004","30819","Scotland","Glasgow City","A8","PU","259000","664400","A77","A730","0.4","0.24","44","133","18530","102","2525","585","120","103","44","61","126","1039","22329"
"2004","30820","Scotland","Glasgow City","A8","PU","259500","664600","A814 Clyde St","A8 Bridgegate","0.2","0.12","49","171","17545","218","2161","469","62","34","45","21","42","673","20768"
"2004","30839","Scotland","Glasgow City","A77","PU","258000","662780","B768 Langside Avenue","B763 Nithsdale Drive","1","0.62","64","108","12886","1070","1439","349","20","14","20","8","18","429","15932"
"2004","30843","Scotland","Glasgow City","A81","PU","258000","667500","M8/A804","B808 Bilsland Drive","2.1","1.3","35","73","9922","160","1095","297","41","31","30","22","42","463","11713"
"2004","30919","Scotland","Glasgow City","A804","PU","258500","666400","A82","M8/A81","0.6","0.37","24","134","15547","558","3092","584","106","41","25","30","78","864","20195"
"2004","30925","Scotland","Glasgow City","A814","PU","258300","664950","M8/A804","A814 James Watt St","0.4","0.24","121","152","17176","104","2909","671","100","53","24","35","92","975","21316"
"2004","30956","Scotland","Glasgow City","A879","PR","258200","670000","Skirsa St","LA Boundary","3.7","2.29","4","43","11078","61","1062","247","96","359","34","33","15","784","13028"
"2004","31022","Scotland","Glasgow City","A739","PU","253400","664000","A761","M8","1.2","0.74","22","17","12286","227","1814","198","37","30","19","7","37","328","14672"
"2004","40808","Scotland","Glasgow City","M8","TM","268300","665100","9","M73","2","1.24","0","329","74763","1199","12338","3947","626","709","697","2018","1445","9442","98071"
"2004","40809","Scotland","Glasgow City","M8","TM","261800","666050","14","13","1","0.62","0","191","83298","515","13585","3850","598","523","991","1624","1712","9298","106887"
"2004","40810","Scotland","Glasgow City","M8","TM","257950","666000","18","17","1.1","0.68","0","265","75284","286","13549","4340","841","878","574","1725","1928","10286","99670"
"2004","40811","Scotland","Glasgow City","M8","TM","255340","664220","24","23","0.9","0.55","0","211","69243","763","10320","3267","357","379","456","1406","879","6744","87281"
"2004","40816","Scotland","Glasgow City","A8","PU","253800","665000","A739","B768","1.8","1.11","41","50","14632","199","1804","640","71","32","25","48","34","850","17535"
"2004","40817","Scotland","Glasgow City","A8","PU","259200","664300","A730","A74/A728","0.3","0.18","29","100","18149","108","2573","714","119","131","37","45","186","1232","22162"
"2004","40818","Scotland","Glasgow City","A8","PU","268700","664140","A89","M8/M73","1","0.62","5","9","5828","71","1761","294","121","56","33","37","88","629","8298"
"2004","40850","Scotland","Glasgow City","A89","PU","268750","664240","A8","M73","1.1","0.68","3","30","6686","186","838","210","26","42","19","18","10","325","8065"
"2004","40902","Scotland","Glasgow City","A728","PU","259000","663000","B768 Prospecthill Road","A730","2.2","1.36","39","71","11168","597","980","312","45","89","55","9","82","592","13408"
"2004","40910","Scotland","Glasgow City","A749","PU","260000","664580","A74","A8","1.4","0.86","20","63","8377","426","1614","225","25","9","14","12","10","295","10775"
"2004","40918","Scotland","Glasgow City","A803","PU","260400","667300","A804","B808 Springburn Road","1.9","1.18","35","119","22666","1021","2508","752","63","32","81","97","61","1086","27400"
"2004","40919","Scotland","Glasgow City","A804","PU","259700","666200","M8/A879","A803","1.4","0.86","44","54","8002","673","958","312","15","31","10","19","25","412","10099"
"2004","40924","Scotland","Glasgow City","A814","PU","255000","666500","A739","A814 Finnieston St","3.5","2.17","2","162","40734","253","4529","1024","107","104","81","130","90","1536","47214"
"2004","40925","Scotland","Glasgow City","A814","PU","258700","664900","A77 Commerce St","A77 Bridge St","0.2","0.12","90","147","18756","59","2961","422","57","24","28","23","76","630","22553"
"2004","50721","Scotland","Glasgow City","M8","TM","269480","664035","M73","LA boundary","0.4","0.24","0","16","43469","321","5807","1688","360","471","394","784","866","4563","54176"
"2004","50724","Scotland","Glasgow City","A8","PU","257000","664500","A761","A8 Morrison St","2","1.24","45","61","9320","919","1546","458","31","10","8","13","14","534","12380"
"2004","50728","Scotland","Glasgow City","A8","PU","259400","664400","A74/A728","A814","0.4","0.24","67","79","14507","178","2469","316","62","21","15","8","18","440","17673"
"2004","50733","Scotland","Glasgow City","A8","PU","262000","665500","A803 Castle St","A80","2.3","1.42","49","30","13002","679","2077","377","49","15","13","9","67","530","16318"
"2004","50795","Scotland","Glasgow City","A74","PU","260060","663730","A749","A8","1.6","0.99","36","140","11820","192","1676","604","129","80","43","61","108","1025","14853"
"2004","50802","Scotland","Glasgow City","A77","PU","258740","664700","A8","A814","0.4","0.24","18","11","1496","2","336","45","1","3","0","2","4","55","1900"
"2004","50808","Scotland","Glasgow City","M8","TM","267300","665400","10","9","1.4","0.86","0","192","83482","1038","13304","3852","622","713","787","2252","1062","9288","107304"
"2004","50810","Scotland","Glasgow City","M8","TM","258000","664700","20","19","0.7","0.43","0","351","97287","853","14420","3626","698","519","541","1292","2388","9064","121975"
"2004","50828","Scotland","Glasgow City","A82","PU","257200","667130","A804","A739","4.1","2.54","432","138","15395","482","1561","445","30","38","62","92","69","736","18312"
"2004","50850","Scotland","Glasgow City","A89","PU","263000","664420","B763 Millerston Street","B765 Killin St","3.5","2.17","32","60","10631","130","843","282","37","14","18","16","15","382","12046"
"2004","50950","Scotland","Glasgow City","A814","PU","259300","664600","A8 Gorbals St","A8 Saltmarket","0.3","0.18","26","36","6802","18","1405","248","28","21","11","8","19","335","8596"
"2004","50952","Scotland","Glasgow City","A814","PU","257600","665000","A804","A814 Stobcross St","1","0.62","79","115","12980","209","1943","496","95","183","53","27","43","897","16144"
"2004","50974","Scotland","Glasgow City","A739","PU","254200","666400","A8","A814","2.1","1.3","0","136","48137","365","5031","1480","146","170","73","94","106","2069","55738"
"2004","50976","Scotland","Glasgow City","A739","PU","254700","669000","A82","LA boundary","1.3","0.8","106","160","32192","278","2886","694","118","50","60","46","33","1001","36517"
"2004","50978","Scotland","Glasgow City","A761","PU","253000","663900","A739","A736","1.3","0.8","98","200","14092","767","1535","346","47","38","31","22","13","497","17091"
"2004","50979","Scotland","Glasgow City","A736","PU","252100","665000","A761","LA boundary","1.7","1.05","48","88","16252","214","1969","402","60","45","32","52","45","636","19159"
"2004","50983","Scotland","Glasgow City","A730","PU","260000","663120","LA Boundary","A728","1.7","1.05","14","90","13909","493","2224","592","49","106","50","65","45","907","17623"
"2004","74364","Scotland","Glasgow City","A803","PU","260420","668500","B808","LA boundary","1.2","0.74","88","95","19103","236","2105","545","60","26","36","64","60","791","22330"
"2004","74368","Scotland","Glasgow City","A81","PU","256290","669500","B808","LA boundary","3.3","2.05","146","48","14718","338","1621","363","55","11","10","9","15","463","17188"
"2004","74379","Scotland","Glasgow City","A726","PU","254000","659020","M77","LA boundary","1","0.62","48","177","18152","206","2117","629","155","52","76","66","62","1040","21692"
"2004","74380","Scotland","Glasgow City","M77","TM","253500","658290","LA boundary","3","1.2","0.74","0","97","36746","344","4029","1098","190","164","168","579","524","2723","43939"
"2004","74414","Scotland","Glasgow City","A741","PU","251250","668560","Ferry","A814","0.3","0.18","16","43","2569","169","556","154","60","31","21","16","32","314","3651"
"2004","74416","Scotland","Glasgow City","A74","PR","267990","662330","LA Boundary","M74 jn3","0.5","0.31","28","105","17490","457","2878","374","165","146","30","42","112","869","21799"
"2004","74418","Scotland","Glasgow City","M73","TM","269080","663400","LA boundary","2","1.1","0.68","0","336","62295","283","8059","1505","389","334","515","418","522","3683","74656"
"2004","74422","Scotland","Glasgow City","M73","TM","269625","665005","2","LA boundary","1.8","1.11","0","58","28692","89","5641","1772","326","305","435","1497","1383","5718","40198"
"2004","74423","Scotland","Glasgow City","M73","TM","269890","667200","LA boundary","LA Boundary","0.7","0.43","0","58","28692","89","5641","1772","326","305","435","1497","1383","5718","40198"
"2004","74425","Scotland","Glasgow City","A814","PU","251000","668940","LA boundary","A714","0.7","0.43","50","59","11587","165","2198","422","90","28","27","21","45","633","14642"
"2004","74426","Scotland","Glasgow City","A761","PU","251940","663880","LA boundary","A736","0.2","0.12","154","37","9549","530","897","198","22","12","5","16","7","260","11273"
"2004","74427","Scotland","Glasgow City","A726","PU","251250","661120","LA boundary","A736","0.9","0.55","46","74","16299","82","1457","492","42","85","65","57","35","776","18688"
"2004","74428","Scotland","Glasgow City","A726","PU","252940","659650","A736","M77","2.7","1.67","27","41","14605","140","1535","439","42","37","21","44","41","624","16945"
"2004","74429","Scotland","Glasgow City","M77","TM","253920","660080","3","2","2.3","1.42","0","83","45592","194","5567","1466","196","281","257","630","505","3335","54771"
"2004","74430","Scotland","Glasgow City","M74","TM","267960","662215","LA Boundary","3","0.4","0.24","0","96","31084","138","6131","1812","302","224","361","788","526","4013","41462"
"2004","77045","Scotland","Glasgow City","M8","TM","252090","666750","M8 main route","Old Govan Rd roundabout","1.1","0.68","0","53","11371","70","1683","493","72","70","153","529","342","1659","14836"
"2004","77084","Scotland","Glasgow City","A804","PU","257985","665205","M8","A814","0.3","0.18","30","50","5933","15","1350","327","27","11","17","31","26","439","7787"
"2004","77100","Scotland","Glasgow City","A803","PU","260250","666080","A8","A804","0.4","0.24","55","84","8588","183","1102","208","30","27","18","32","27","342","10299"
"2004","77114","Scotland","Glasgow City","A763","PU","264810","662400","M74","A74","0.1","0.06","26","40","13373","73","2254","775","169","172","48","111","89","1364","17104"
"2004","77115","Scotland","Glasgow City","M8","TM","252280","666230","LA Boundary","M8 spur to Kings Inch Drive","0.4","0.24","0","329","82769","505","12432","1581","429","496","279","862","1118","4765","100800"
"2004","77420","Scotland","Glasgow City","A752","PR","270015","665290","LA Boundary","LA boundary","1","0.62","10","36","6215","69","806","216","40","36","27","22","35","376","7502"
"2004","78653","Scotland","Glasgow City","A74","PU","265500","662600","A763","B7058 Mount Vernon Avenue","1.7","1.05","46","58","6784","45","1292","221","71","90","10","34","22","448","8627"
"2004","78667","Scotland","Glasgow City","A879","PU","258800","668750","B808 Hayston Street","Skirsa St","1.4","0.86","30","35","13242","258","1628","457","97","225","29","32","25","865","16028"
"2004","80212","Scotland","Glasgow City","A8","PU","266000","665240","B765 Stepps Road","A89","3.3","2.05","24","35","8182","291","1165","235","26","17","25","25","11","339","10012"
"2004","80215","Scotland","Glasgow City","A80","PU","264900","667800","M8","LA Boundary","2.2","1.36","44","49","9096","187","1333","372","51","107","33","42","37","642","11307"
"2004","80219","Scotland","Glasgow City","M8","TM","252680","665900","M8 spur","25","1.5","0.93","0","364","74587","640","9567","3013","786","686","403","941","1816","7645","92803"
"2004","80237","Scotland","Glasgow City","A74","PU","264450","662400","A763","Fullarton Rd roundabout","0.7","0.43","8","23","8469","69","2206","576","137","114","28","34","75","964","11731"
